Часть;Год;Команда;Соперник;Минуты;Схема;Забито;Пропущено;Удары;Удары в створ;Передачи;Точные передачи;Навесы;Точные навесы;Владение;xG;PPDA;Победитель;Проигравший
1;2018;Урал;Анжи;96;4-2-3-1 (91.52%);0;1;20;7;598;528;27;14;70.53;1.5;4.85;Анжи;Урал
2;2018;Урал;Ростов;93;4-4-2 (100.0%);0;1;15;3;482;396;28;14;58.86;0.49;8.25;Ростов;Урал
2;2018;Урал;Амкар;94;4-2-3-1 (87.66%);0;2;11;1;574;495;30;11;66.81;1.76;6.69;Амкар;Урал
2;2018;Урал;Ахмат;97;4-4-2 (93.5%);0;0;5;3;389;325;14;1;49.17;0.35;11.84;Ничья;Ничья
2;2018;Урал;Анжи;97;4-2-3-1 (100.0%);1;0;16;6;332;258;22;10;51.95;1.54;4.54;Урал;Анжи
2;2018;Урал;Спартак;96;4-2-3-1 (100.0%);2;1;19;6;241;160;14;2;35.53;1.87;7.93;Урал;Спартак
2;2018;Урал;Тосно;93;4-2-3-1 (100.0%);2;2;11;4;361;282;24;10;56.89;1.09;6.29;Ничья;Ничья
2;2018;Урал;Рубин;94;4-2-3-1 (53.92%);1;1;10;2;454;353;15;3;50.13;1.14;7.9;Ничья;Ничья
2;2018;Урал;СКА;92;4-2-3-1 (100.0%);3;0;23;10;391;326;13;5;51.54;2.55;6.23;Урал;СКА
2;2018;Урал;Локомотив;93;4-1-4-1 (72.71%);0;2;13;4;509;413;30;7;54.82;0.67;6.91;Локомотив;Урал
2;2018;Урал;ЦСКА;93;4-4-1-1 (100.0%);0;1;7;1;377;312;11;6;45.86;0.28;10.77;ЦСКА;Урал
1;2017;Урал;Арсенал;93;4-4-1-1 (100.0%);1;1;8;3;369;265;16;2;43.53;0.78;8.51;Ничья;Ничья
1;2017;Урал;Зенит;95;4-2-3-1 (100.0%);1;2;7;0;366;304;11;4;46.25;0.31;19.47;Зенит;Урал
1;2017;Урал;Краснодар;93;4-2-3-1 (8.69%);0;1;11;4;545;458;20;7;56.5;0.94;6.85;Краснодар;Урал
1;2017;Урал;Уфа;93;4-3-3 (100.0%);0;2;7;0;476;402;17;4;62.46;1.03;9.36;Уфа;Урал
1;2017;Урал;Динамо;95;4-4-1-1 (100.0%);2;2;10;3;435;370;24;8;60.27;1.19;6.03;Ничья;Ничья
1;2017;Урал;Амкар;96;4-2-3-1 (100.0%);1;1;9;4;530;431;17;3;60.58;0.42;6.37;Ничья;Ничья
1;2017;Урал;Ахмат;94;4-2-3-1 (100.0%);2;0;13;5;410;346;9;4;49.72;1.59;7.2;Урал;Ахмат
1;2017;Урал;Анжи;93;4-2-3-1 (100.0%);2;1;15;4;506;449;22;11;63.27;1.3;8.54;Урал;Анжи
1;2017;Урал;Спартак;95;4-2-3-1 (71.93%);0;2;7;2;388;319;6;2;45.15;0.28;11;Спартак;Урал
1;2017;Урал;Тосно;94;4-2-3-1 (75.94%);3;1;11;4;447;377;9;4;56.86;2.26;6.93;Урал;Тосно
1;2017;Урал;Рубин;94;4-2-3-1 (100.0%);1;0;7;3;429;362;14;3;56.4;0.39;11.55;Урал;Рубин
1;2017;Урал;СКА;94;4-2-3-1 (100.0%);1;1;21;6;532;462;31;8;61.58;2.02;10.5;Ничья;Ничья
1;2017;Урал;Локомотив;93;4-4-1-1 (100.0%);1;2;11;2;536;452;18;7;59.05;1.1;7.03;Локомотив;Урал
1;2017;Урал;ЦСКА;93;4-4-1-1 (87.9%);0;0;10;5;331;273;7;2;50.11;0.4;12.63;Ничья;Ничья
1;2017;Урал;Арсенал;94;4-4-1-1 (100.0%);2;2;8;4;338;268;18;5;52.08;0.75;6.41;Ничья;Ничья
1;2017;Урал;Зенит;91;4-2-3-1 (90.44%);1;1;13;4;300;230;13;5;41.96;0.75;11.27;Ничья;Ничья
1;2017;Урал;Краснодар;95;4-2-3-1 (100.0%);1;1;11;2;240;175;10;4;32.68;0.87;22.13;Ничья;Ничья
1;2017;Урал;Уфа;94;4-2-3-1 (68.46%);1;1;17;6;466;386;41;19;60.81;1;8.04;Ничья;Ничья
1;2017;Урал;Динамо;96;4-2-3-1 (100.0%);1;0;10;3;435;351;12;2;52.11;1.24;8.19;Урал;Динамо
1;2017;Урал;Ростов;96;4-4-2 (100.0%);1;1;8;3;418;333;19;8;49.19;1.14;9.91;Ничья;Ничья
2;2017;Урал;Уфа;93;4-2-3-1 (100.0%);0;1;14;3;372;310;16;10;47.16;0.61;15;Уфа;Урал
2;2017;Урал;Локомотив;96;4-2-3-1 (100.0%);1;2;15;5;459;371;41;10;59.24;1.28;8.79;Локомотив;Урал
2;2017;Урал;Краснодар;95;4-4-2 (100.0%);1;1;7;1;286;214;12;3;43.85;0.15;10.89;Ничья;Ничья
2;2017;Урал;КС;93;4-4-1-1 (86.99%);1;3;12;5;438;357;17;5;50.1;0.68;17.67;КС;Урал
2;2017;Урал;Ахмат;93;4-1-4-1 (100.0%);2;5;11;4;555;487;6;2;55.17;0.6;13.04;Ахмат;Урал
2;2017;Урал;Спартак;94;3-4-2-1 (48.94%);0;1;1;0;351;277;10;2;40.09;0;12.9;Спартак;Урал
2;2017;Урал;Зенит;91;4-4-2 (68.57%);0;2;13;8;216;178;5;0;33.33;0.79;18.15;Зенит;Урал
2;2017;Урал;Томь;94;4-2-3-1 (100.0%);1;0;12;2;496;409;23;8;62.15;0.54;4.04;Урал;Томь
2;2017;Урал;Оренбург;92;4-4-2 (100.0%);2;0;6;4;307;206;8;2;46.38;1.1;10.55;Урал;Оренбург
2;2017;Урал;Анжи;99;4-2-3-1 (54.74%);3;2;15;5;360;283;22;10;56.88;1.76;4.9;Урал;Анжи
2;2017;Урал;Рубин;94;4-2-3-1 (100.0%);1;0;13;7;332;253;17;6;43.5;0.89;7.06;Урал;Рубин
2;2017;Урал;Арсенал;94;4-2-3-1 (70.91%);0;2;8;3;408;317;19;5;55.88;0.33;8.81;Арсенал;Урал
2;2017;Урал;Амкар;94;4-2-3-1 (100.0%);1;0;9;3;399;313;14;5;56;0.51;7.79;Урал;Амкар
1;2016;Урал;ЦСКА;92;4-1-4-1 (100.0%);0;4;10;5;423;346;15;5;42.43;0.69;37.69;ЦСКА;Урал
1;2016;Урал;Ростов;93;4-1-4-1 (100.0%);1;0;6;2;388;292;13;4;52.92;0.33;8.96;Урал;Ростов
1;2016;Урал;Локомотив;97;4-1-4-1 (100.0%);1;1;3;2;258;189;9;2;32.81;0.16;11.67;Ничья;Ничья
1;2016;Урал;Краснодар;92;4-3-3 (77.94%);0;3;3;0;345;261;9;1;46.31;0.15;20.06;Краснодар;Урал
1;2016;Урал;КС;96;4-3-3 (100.0%);2;2;8;4;365;297;18;2;48.26;1.16;16.89;Ничья;Ничья
1;2016;Урал;Ахмат;93;4-1-4-1 (100.0%);1;4;8;1;477;397;19;4;53.91;1.22;6.14;Ахмат;Урал
1;2016;Урал;Спартак;94;4-5-1 (100.0%);0;1;7;3;352;261;16;4;44.49;0.47;7.49;Спартак;Урал
1;2016;Урал;Зенит;92;4-2-3-1 (59.52%);0;2;11;3;333;263;21;4;47.58;0.35;14.72;Зенит;Урал
1;2016;Урал;Томь;95;4-1-4-1 (100.0%);1;1;12;6;407;333;30;11;55.2;0.8;6.48;Ничья;Ничья
1;2016;Урал;Оренбург;94;4-2-3-1 (49.29%);1;0;8;2;339;266;11;1;48.9;0.86;7.58;Урал;Оренбург
1;2016;Урал;Анжи;93;4-2-3-1 (71.39%);0;1;9;1;510;427;23;8;61.46;0.38;5.94;Анжи;Урал
1;2016;Урал;Рубин;94;5-3-2 (69.6%);1;3;8;5;326;251;13;2;46.42;0.46;9.96;Рубин;Урал
1;2016;Урал;Арсенал;127;4-4-1-1 (74.99%);1;1;16;7;530;447;31;12;58.32;1.49;10.25;Ничья;Ничья
1;2016;Урал;Амкар;95;5-3-2 (77.06%);0;1;7;2;376;302;17;3;42.52;0.66;27.08;Амкар;Урал
1;2016;Урал;ЦСКА;96;5-3-2 (100.0%);0;1;8;3;245;198;8;2;31.26;0.72;38.56;ЦСКА;Урал
1;2016;Урал;Ростов;95;3-5-2 (68.49%);0;0;6;3;584;512;33;15;63.85;0.69;10.22;Ничья;Ничья
1;2016;Урал;Уфа;94;5-3-2 (100.0%);2;0;8;4;311;243;15;6;39.17;1.31;16.06;Урал;Уфа
2;2016;Урал;Кубань;94;4-2-3-1 (100.0%);2;0;12;6;495;428;26;10;63.19;1.25;12.07;Урал;Кубань
2;2016;Урал;Ростов;87;4-4-1-1 (87.04%);0;1;2;0;246;182;3;0;38.9;0.12;14.94;Ростов;Урал
2;2016;Урал;Спартак;95;4-3-3 (100.0%);0;1;7;1;463;369;31;6;59.36;0.3;7.32;Спартак;Урал
2;2016;Урал;Амкар;120;4-3-3 (100.0%);1;1;7;2;387;318;15;3;45.38;0.55;9.38;Ничья;Ничья
2;2016;Урал;ЦСКА;93;4-2-3-1 (100.0%);0;3;3;0;386;294;9;1;39.07;0.05;14.81;ЦСКА;Урал
2;2016;Урал;КС;93;4-4-2 (100.0%);1;1;11;6;476;392;14;3;50.36;0.31;9.07;Ничья;Ничья
2;2016;Урал;Рубин;94;4-2-3-1 (100.0%);0;1;10;3;416;319;19;5;57.46;1.01;11.05;Рубин;Урал
2;2016;Урал;Краснодар;93;4-4-1-1 (100.0%);0;6;6;3;391;319;13;6;43;0.42;19.85;Краснодар;Урал
2;2016;Урал;Уфа;93;4-2-3-1 (48.47%);1;0;12;3;525;435;17;2;60.22;0.76;8;Урал;Уфа
2;2016;Урал;Ахмат;95;4-2-3-1 (100.0%);1;1;5;1;298;230;7;4;33.02;0.31;17.74;Ничья;Ничья
2;2016;Урал;Анжи;93;4-2-3-1 (100.0%);4;2;6;4;366;283;7;2;47.86;1.12;7.14;Урал;Анжи
2;2016;Урал;Динамо;93;4-2-3-1 (76.51%);1;1;5;3;404;316;12;1;53.37;0.49;6.15;Ничья;Ничья
1;2015;Урал;Локомотив;95;4-4-1-1 (100.0%);2;2;8;4;367;280;4;3;40.83;1.26;7.18;Ничья;Ничья
1;2015;Урал;Мордовия;93;4-2-3-1 (100.0%);3;1;13;6;533;427;21;7;64.68;2.22;3.56;Урал;Мордовия
1;2015;Урал;Зенит;93;4-2-3-1 (100.0%);0;3;4;3;449;372;9;1;47.7;0.38;7.72;Зенит;Урал
1;2015;Урал;Ростов;93;4-2-3-1 (100.0%);1;2;14;3;522;451;10;4;54.16;1.4;10.36;Ростов;Урал
1;2015;Урал;Спартак;94;4-2-3-1 (88.96%);1;0;14;4;444;362;15;4;49.04;1.33;12.43;Урал;Спартак
1;2015;Урал;Амкар;95;4-2-3-1 (100.0%);3;1;12;5;416;327;18;5;58.67;2.28;8.93;Урал;Амкар
1;2015;Урал;ЦСКА;94;4-3-3 (100.0%);2;3;9;4;379;309;9;3;43.72;1.21;10.62;ЦСКА;Урал
1;2015;Урал;КС;93;4-2-3-1 (100.0%);1;1;9;3;537;463;25;8;56.64;0.66;10.79;Ничья;Ничья
1;2015;Урал;Рубин;95;4-2-3-1 (58.34%);2;1;11;6;346;287;12;3;52.01;0.88;6.06;Урал;Рубин
